opportunity_type,hold_percentage,sport,market_type,prop_description,market_point,game,commence_time,team1_name,team1_book,team1_odds,team1_point,team1_stake,team1_link,team2_name,team2_book,team2_odds,team2_point,team2_stake,team2_link,profit_percentage,timestamp,display_market
Low Hold,1.38,NCAAB,alternate_spreads,,-1.0,Santa Clara Broncos vs Stanford Cardinal,2024-11-24 03:00,Santa Clara Broncos,BetRivers,104,-1.0,48.35,https://{state}.betrivers.com/?page=sportsbook#event/1021852877,Stanford Cardinal,Caesars,-110,1.0,51.65,https://sportsbook.caesars.com/us/{state}/bet/basketball/a7517d25-7d5a-405d-b3b3-d6e7248062d8/stanford-cardinal-at-santa-clara-broncos,0.0,2024-11-24 01:35,alternate_spreads
Low Hold,2.36,NCAAB,alternate_totals,,148.5,Santa Clara Broncos vs Stanford Cardinal,2024-11-24 03:00,Over,BetMGM,100,148.5,48.85,https://sports.{state}.betmgm.com/en/sports/events/stanford-at-santa-clara-16669749,Under,Caesars,-110,148.5,51.15,https://sportsbook.caesars.com/us/{state}/bet/basketball/a7517d25-7d5a-405d-b3b3-d6e7248062d8/stanford-cardinal-at-santa-clara-broncos,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.56,NCAAB,alternate_totals,,158.5,Rhode Island Rams vs Charleston Cougars,2024-11-24 17:00,Over,BetRivers,-105,158.5,50.0,https://{state}.betrivers.com/?page=sportsbook#event/1021853181,Under,BetMGM,-105,158.5,50.0,https://sports.{state}.betmgm.com/en/sports/events/coll-charleston-at-rhode-island-16674444,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.11,NCAAB,h2h,,,VCU Rams vs Miami Hurricanes,2024-11-24 17:30,Miami Hurricanes,DraftKings,150,,39.17,https://sportsbook.draftkings.com/event/31420426,VCU Rams,FanDuel,-164,,60.83,https://sportsbook.fanduel.com/basketball/ncaa-basketball-mens-games/miami-%40-vcu-33811727,0.0,2024-11-24 01:35,h2h
Low Hold,2.35,NCAAB,h2h,,,Kennesaw St Owls vs Rutgers Scarlet Knights,2024-11-24 18:00,Kennesaw St Owls,BetMGM,375,,20.57,https://sports.{state}.betmgm.com/en/sports/events/rutgers-at-kennesaw-st-16674448,Rutgers Scarlet Knights,FanDuel,-435,,79.43,https://sportsbook.fanduel.com/basketball/ncaa-basketball-games-men/rutgers-%40-kennesaw-state-33812470,0.0,2024-11-24 01:35,h2h
Low Hold,2.86,NCAAB,spreads,,1.5,Wright St Raiders vs South Florida Bulls,2024-11-24 18:00,South Florida Bulls,DraftKings,-110,1.5,50.9,https://sportsbook.draftkings.com/event/31420419,Wright St Raiders,FanDuel,-102,-1.5,49.1,https://sportsbook.fanduel.com/basketball/ncaa-basketball-mens-games/south-florida-%40-wright-state-33811730,0.0,2024-11-24 01:35,spreads
Low Hold,2.73,NCAAB,h2h,,,Duquesne Dukes vs South Dakota St Jackrabbits,2024-11-24 18:30,Duquesne Dukes,FanDuel,112,,45.92,https://sportsbook.fanduel.com/basketball/ncaa-basketball-mens-games/south-dakota-state-%40-duquesne-33812192,South Dakota St Jackrabbits,DraftKings,-125,,54.08,https://sportsbook.draftkings.com/event/31420425,0.0,2024-11-24 01:35,h2h
Low Hold,2.3,NCAAB,spreads,,1.5,Duquesne Dukes vs South Dakota St Jackrabbits,2024-11-24 18:30,Duquesne Dukes,FanDuel,-104,1.5,49.87,https://sportsbook.fanduel.com/basketball/ncaa-basketball-mens-games/south-dakota-state-%40-duquesne-33812192,South Dakota St Jackrabbits,BetMGM,-105,-1.5,50.13,https://sports.{state}.betmgm.com/en/sports/events/south-dakota-state-at-duquesne-neutral-venue-16674394,0.0,2024-11-24 01:35,spreads
Low Hold,2.17,NCAAB,h2h,,,Nevada Wolf Pack vs Oklahoma St Cowboys,2024-11-24 20:00,Nevada Wolf Pack,DraftKings,-244,,69.41,https://sportsbook.draftkings.com/event/31420427,Oklahoma St Cowboys,FanDuel,220,,30.59,https://sportsbook.fanduel.com/basketball/ncaa-basketball-mens-games/oklahoma-state-%40-nevada-33811725,0.0,2024-11-24 01:35,h2h
Low Hold,1.39,NCAAB,h2h,,,California Golden Bears vs Sacramento St Hornets,2024-11-24 21:00,California Golden Bears,BetRivers,-1429,,92.17,https://{state}.betrivers.com/?page=sportsbook#event/1021852879,Sacramento St Hornets,FanDuel,1160,,7.83,https://sportsbook.fanduel.com/basketball/ncaa-basketball-mens-games/sacramento-state-%40-california-33811713,0.0,2024-11-24 01:35,h2h
Low Hold,2.56,NCAAB,totals,,143.5,High Point Panthers vs Missouri St Bears,2024-11-24 22:00,Over,BetMGM,-105,143.5,50.0,https://sports.{state}.betmgm.com/en/sports/events/missouri-state-at-high-point-neutral-venue-16674395,Under,FanDuel,-105,143.5,50.0,https://sportsbook.fanduel.com/basketball/ncaa-basketball-mens-games/missouri-state-%40-high-point-33812048,0.0,2024-11-24 01:35,totals
Low Hold,1.68,NCAAB,h2h,,,Bradley Braves vs Middle Tennessee Blue Raiders,2024-11-24 22:30,Bradley Braves,FanDuel,-233,,68.78,https://sportsbook.fanduel.com/basketball/ncaa-basketball-mens-games/middle-tennessee-%40-bradley-33811729,Middle Tennessee Blue Raiders,DraftKings,215,,31.22,https://sportsbook.draftkings.com/event/31420420,0.0,2024-11-24 01:35,h2h
Low Hold,2.42,NCAAB,h2h,,,McNeese Cowboys vs Longwood Lancers,2024-11-24 22:30,Longwood Lancers,DraftKings,275,,26.04,https://sportsbook.draftkings.com/event/31420433,McNeese Cowboys,BetRivers,-312,,73.96,https://{state}.betrivers.com/?page=sportsbook#event/1022172526,0.0,2024-11-24 01:35,h2h
Low Hold,2.64,NCAAB,h2h,,,Wisconsin Badgers vs Pittsburgh Panthers,2024-11-24 22:30,Pittsburgh Panthers,FanDuel,-156,,59.41,https://sportsbook.fanduel.com/basketball/ncaa-basketball-mens-games/pittsburgh-%40-wisconsin-33811721,Wisconsin Badgers,DraftKings,140,,40.59,https://sportsbook.draftkings.com/event/31420418,0.0,2024-11-24 01:35,h2h
Low Hold,0.85,NCAAB,h2h,,,Seton Hall Pirates vs Florida Atlantic Owls,2024-11-24 23:00,Florida Atlantic Owls,BetRivers,-141,,57.99,https://{state}.betrivers.com/?page=sportsbook#event/1022172507,Seton Hall Pirates,DraftKings,136,,42.01,https://sportsbook.draftkings.com/event/31420432,0.0,2024-11-24 01:35,h2h
Low Hold,2.56,NCAAB,totals,,136.5,Seton Hall Pirates vs Florida Atlantic Owls,2024-11-24 23:00,Over,FanDuel,-105,136.5,50.0,https://sportsbook.fanduel.com/basketball/ncaa-basketball-mens-games/florida-atlantic-%40-seton-hall-33811724,Under,BetMGM,-105,136.5,50.0,https://sports.{state}.betmgm.com/en/sports/events/florida-atlantic-at-seton-hall-neutral-venue-16674399,0.0,2024-11-24 01:35,totals
Low Hold,1.9,NCAAB,h2h,,,USC Trojans vs Grambling St Tigers,2024-11-25 00:00,Grambling St Tigers,FanDuel,1400,,6.54,https://sportsbook.fanduel.com/basketball/ncaa-basketball-mens-games/grambling-%40-usc-33811750,USC Trojans,BetRivers,-2000,,93.46,https://{state}.betrivers.com/?page=sportsbook#event/1021852880,0.0,2024-11-24 01:35,h2h
Low Hold,2.55,NCAAB,h2h,,,Boston College Eagles vs Old Dominion Monarchs,2024-11-25 00:30,Boston College Eagles,DraftKings,-526,,81.94,https://sportsbook.draftkings.com/event/31420428,Old Dominion Monarchs,FanDuel,440,,18.06,https://sportsbook.fanduel.com/basketball/ncaa-basketball-mens-games/old-dominion-%40-boston-college-33812191,0.0,2024-11-24 01:35,h2h
Low Hold,1.88,NCAAB,h2h,,,Montana St Bobcats vs Southern Miss Golden Eagles,2024-11-25 01:00,Montana St Bobcats,DraftKings,-263,,71.13,https://sportsbook.draftkings.com/event/31420416,Southern Miss Golden Eagles,FanDuel,240,,28.87,https://sportsbook.fanduel.com/basketball/ncaa-basketball-mens-games/southern-miss-%40-montana-state-33811726,0.0,2024-11-24 01:35,h2h
Low Hold,2.32,NCAAB,spreads,,-6.5,Montana St Bobcats vs Southern Miss Golden Eagles,2024-11-25 01:00,Montana St Bobcats,DraftKings,-108,-6.5,50.64,https://sportsbook.draftkings.com/event/31420416,Southern Miss Golden Eagles,FanDuel,-102,6.5,49.36,https://sportsbook.fanduel.com/basketball/ncaa-basketball-mens-games/southern-miss-%40-montana-state-33811726,0.0,2024-11-24 01:35,spreads
Low Hold,2.56,NCAAB,totals,,146.5,Texas State Bobcats vs Ohio Bobcats,2024-11-25 01:00,Over,BetMGM,-105,146.5,50.0,https://sports.{state}.betmgm.com/en/sports/events/ohio-at-texas-state-neutral-venue-16674392,Under,FanDuel,-105,146.5,50.0,https://sportsbook.fanduel.com/basketball/ncaa-basketball-mens-games/ohio-%40-texas-state-33811728,0.0,2024-11-24 01:35,totals
Low Hold,1.33,NCAAB,h2h,,,Vanderbilt Commodores vs Drake Bulldogs,2024-11-25 01:30,Drake Bulldogs,BetMGM,155,,38.7,https://sports.{state}.betmgm.com/en/sports/events/drake-at-vanderbilt-neutral-venue-16674400,Vanderbilt Commodores,FanDuel,-164,,61.3,https://sportsbook.fanduel.com/basketball/ncaa-basketball-mens-games/drake-%40-vanderbilt-33811723,0.0,2024-11-24 01:35,h2h
Low Hold,2.65,NBA,alternate_spreads,,-11.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Golden State Warriors,BetMGM,280,-11.5,25.64,https://sports.{state}.betmgm.com/en/sports/events/golden-state-warriors-at-san-antonio-spurs-16529702,San Antonio Spurs,FanDuel,-323,11.5,74.36,https://sportsbook.fanduel.com/basketball/nba/golden-state-warriors-%40-san-antonio-spurs-33804632,0.0,2024-11-24 01:35,alternate_spreads
Low Hold,2.68,NBA,alternate_spreads,,-9.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Golden State Warriors,BetMGM,220,-9.5,30.43,https://sports.{state}.betmgm.com/en/sports/events/golden-state-warriors-at-san-antonio-spurs-16529702,San Antonio Spurs,FanDuel,-250,9.5,69.57,https://sportsbook.fanduel.com/basketball/nba/golden-state-warriors-%40-san-antonio-spurs-33804632,0.0,2024-11-24 01:35,alternate_spreads
Low Hold,2.25,NBA,alternate_spreads,,-7.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Golden State Warriors,BetMGM,165,-7.5,36.9,https://sports.{state}.betmgm.com/en/sports/events/golden-state-warriors-at-san-antonio-spurs-16529702,San Antonio Spurs,FanDuel,-182,7.5,63.1,https://sportsbook.fanduel.com/basketball/nba/golden-state-warriors-%40-san-antonio-spurs-33804632,0.0,2024-11-24 01:35,alternate_spreads
Low Hold,2.54,NBA,alternate_spreads,,-6.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Golden State Warriors,BetMGM,145,-6.5,39.8,https://sports.{state}.betmgm.com/en/sports/events/golden-state-warriors-at-san-antonio-spurs-16529702,San Antonio Spurs,FanDuel,-161,6.5,60.2,https://sportsbook.fanduel.com/basketball/nba/golden-state-warriors-%40-san-antonio-spurs-33804632,0.0,2024-11-24 01:35,alternate_spreads
Low Hold,2.92,NBA,alternate_spreads,,-5.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Golden State Warriors,BetMGM,125,-5.5,43.18,https://sports.{state}.betmgm.com/en/sports/events/golden-state-warriors-at-san-antonio-spurs-16529702,San Antonio Spurs,FanDuel,-141,5.5,56.82,https://sportsbook.fanduel.com/basketball/nba/golden-state-warriors-%40-san-antonio-spurs-33804632,0.0,2024-11-24 01:35,alternate_spreads
Low Hold,2.94,NBA,alternate_spreads,,4.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Golden State Warriors,Caesars,-278,4.5,71.43,https://sportsbook.caesars.com/us/{state}/bet/basketball/9e67041c-5ec5-45af-8083-4d63bbc2d76e/golden-state-warriors-at-san-antonio-spurs,San Antonio Spurs,BetMGM,240,-4.5,28.57,https://sports.{state}.betmgm.com/en/sports/events/golden-state-warriors-at-san-antonio-spurs-16529702,0.0,2024-11-24 01:35,alternate_spreads
Low Hold,2.56,NBA,alternate_spreads,,-4.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Golden State Warriors,BetMGM,110,-4.5,46.43,https://sports.{state}.betmgm.com/en/sports/events/golden-state-warriors-at-san-antonio-spurs-16529702,San Antonio Spurs,FanDuel,-122,4.5,53.57,https://sportsbook.fanduel.com/basketball/nba/golden-state-warriors-%40-san-antonio-spurs-33804632,0.0,2024-11-24 01:35,alternate_spreads
Low Hold,2.77,NBA,alternate_totals,,219.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Over,FanDuel,-263,219.5,70.51,https://sportsbook.fanduel.com/basketball/nba/golden-state-warriors-%40-san-antonio-spurs-33804632,Under,BetMGM,230,219.5,29.49,https://sports.{state}.betmgm.com/en/sports/events/golden-state-warriors-at-san-antonio-spurs-16529702,0.0,2024-11-24 01:35,alternate_totals
Low Hold,1.67,NBA,alternate_totals,,220.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Over,FanDuel,-238,220.5,69.26,https://sportsbook.fanduel.com/basketball/nba/golden-state-warriors-%40-san-antonio-spurs-33804632,Under,BetMGM,220,220.5,30.74,https://sports.{state}.betmgm.com/en/sports/events/golden-state-warriors-at-san-antonio-spurs-16529702,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.05,NBA,alternate_totals,,221.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Over,FanDuel,-208,221.5,66.21,https://sportsbook.fanduel.com/basketball/nba/golden-state-warriors-%40-san-antonio-spurs-33804632,Under,BetMGM,190,221.5,33.79,https://sports.{state}.betmgm.com/en/sports/events/golden-state-warriors-at-san-antonio-spurs-16529702,0.0,2024-11-24 01:35,alternate_totals
Low Hold,1.94,NBA,alternate_totals,,222.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Over,FanDuel,-196,222.5,64.97,https://sportsbook.fanduel.com/basketball/nba/golden-state-warriors-%40-san-antonio-spurs-33804632,Under,BetMGM,180,222.5,35.03,https://sports.{state}.betmgm.com/en/sports/events/golden-state-warriors-at-san-antonio-spurs-16529702,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.43,NBA,alternate_totals,,225.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Over,FanDuel,-149,225.5,58.46,https://sportsbook.fanduel.com/basketball/nba/golden-state-warriors-%40-san-antonio-spurs-33804632,Under,BetMGM,135,225.5,41.54,https://sports.{state}.betmgm.com/en/sports/events/golden-state-warriors-at-san-antonio-spurs-16529702,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.93,NBA,alternate_totals,,226.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Over,BetRivers,-135,226.5,55.84,https://{state}.betrivers.com/?page=sportsbook#event/1021436284,Under,BetMGM,120,226.5,44.16,https://sports.{state}.betmgm.com/en/sports/events/golden-state-warriors-at-san-antonio-spurs-16529702,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.56,NBA,alternate_totals,,227.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Over,BetRivers,-122,227.5,53.57,https://{state}.betrivers.com/?page=sportsbook#event/1021436284,Under,BetMGM,110,227.5,46.43,https://sports.{state}.betmgm.com/en/sports/events/golden-state-warriors-at-san-antonio-spurs-16529702,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.91,NBA,alternate_totals,,228.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Over,BetRivers,-112,228.5,51.41,https://{state}.betrivers.com/?page=sportsbook#event/1021436284,Under,BetMGM,100,228.5,48.59,https://sports.{state}.betmgm.com/en/sports/events/golden-state-warriors-at-san-antonio-spurs-16529702,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.95,NBA,alternate_totals,,230.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Over,BetRivers,107,230.5,46.92,https://{state}.betrivers.com/?page=sportsbook#event/1021436284,Under,BetMGM,-120,230.5,53.08,https://sports.{state}.betmgm.com/en/sports/events/golden-state-warriors-at-san-antonio-spurs-16529702,0.0,2024-11-24 01:35,alternate_totals
Low Hold,2.38,NBA,alternate_totals,,236.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Over,BetRivers,180,236.5,34.88,https://{state}.betrivers.com/?page=sportsbook#event/1021436284,Under,FanDuel,-200,236.5,65.12,https://sportsbook.fanduel.com/basketball/nba/golden-state-warriors-%40-san-antonio-spurs-33804632,0.0,2024-11-24 01:35,alternate_totals
Low Hold,1.39,NBA,player_prop,Victor Wembanyama - Assists,2.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Over (2.5),FanDuel,-133,2.5,56.36,https://sportsbook.fanduel.com/basketball/nba/golden-state-warriors-%40-san-antonio-spurs-33804632,Under (2.5),DraftKings,126,2.5,43.64,https://sportsbook.draftkings.com/event/gs-warriors-%40-sa-spurs/31414071,0.0,2024-11-24 01:35,Victor Wembanyama - Assists
Low Hold,1.39,NBA,player_prop,Victor Wembanyama - Assists,2.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Over (2.5),BetRivers,-133,2.5,56.36,https://{state}.betrivers.com/?page=sportsbook#event/1021436284,Under (2.5),DraftKings,126,2.5,43.64,https://sportsbook.draftkings.com/event/gs-warriors-%40-sa-spurs/31414071,0.0,2024-11-24 01:35,Victor Wembanyama - Assists
Low Hold,2.73,NBA,player_prop,Victor Wembanyama - Assists,2.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Over (2.5),BetMGM,-141,2.5,56.93,https://sports.{state}.betmgm.com/en/sports/events/golden-state-warriors-at-san-antonio-spurs-16529702,Under (2.5),DraftKings,126,2.5,43.07,https://sportsbook.draftkings.com/event/gs-warriors-%40-sa-spurs/31414071,0.0,2024-11-24 01:35,Victor Wembanyama - Assists
Low Hold,2.28,NBA,player_prop,Draymond Green - Assists,5.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Over (5.5),DraftKings,-125,5.5,54.31,https://sportsbook.draftkings.com/event/gs-warriors-%40-sa-spurs/31414071,Under (5.5),FanDuel,114,5.5,45.69,https://sportsbook.fanduel.com/basketball/nba/golden-state-warriors-%40-san-antonio-spurs-33804632,0.0,2024-11-24 01:35,Draymond Green - Assists
Low Hold,1.37,NBA,player_prop,Draymond Green - Assists,5.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Over (5.5),Caesars,-120,5.5,53.9,https://sportsbook.caesars.com/us/{state}/bet/basketball/9e67041c-5ec5-45af-8083-4d63bbc2d76e/golden-state-warriors-at-san-antonio-spurs,Under (5.5),FanDuel,114,5.5,46.1,https://sportsbook.fanduel.com/basketball/nba/golden-state-warriors-%40-san-antonio-spurs-33804632,0.0,2024-11-24 01:35,Draymond Green - Assists
Low Hold,2.28,NBA,player_prop,Draymond Green - Assists,5.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Over (5.5),BetMGM,-125,5.5,54.31,https://sports.{state}.betmgm.com/en/sports/events/golden-state-warriors-at-san-antonio-spurs-16529702,Under (5.5),FanDuel,114,5.5,45.69,https://sportsbook.fanduel.com/basketball/nba/golden-state-warriors-%40-san-antonio-spurs-33804632,0.0,2024-11-24 01:35,Draymond Green - Assists
Low Hold,0.96,NBA,player_prop,Stephon Castle - Assists,4.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Over (4.5),BetRivers,160,4.5,38.1,https://{state}.betrivers.com/?page=sportsbook#event/1021436284,Under (4.5),DraftKings,-167,4.5,61.9,https://sportsbook.draftkings.com/event/gs-warriors-%40-sa-spurs/31414071,0.0,2024-11-24 01:35,Stephon Castle - Assists
Low Hold,0.36,NBA,player_prop,Stephen Curry - Assists,5.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Over (5.5),FanDuel,-130,5.5,56.3,https://sportsbook.fanduel.com/basketball/nba/golden-state-warriors-%40-san-antonio-spurs-33804632,Under (5.5),BetRivers,128,5.5,43.7,https://{state}.betrivers.com/?page=sportsbook#event/1021436284,0.0,2024-11-24 01:35,Stephen Curry - Assists
Low Hold,0.57,NBA,player_prop,Chris Paul - Points,10.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Over (10.5),BetRivers,104,10.5,48.74,https://{state}.betrivers.com/?page=sportsbook#event/1021436284,Under (10.5),Caesars,-106,10.5,51.26,https://sportsbook.caesars.com/us/{state}/bet/basketball/9e67041c-5ec5-45af-8083-4d63bbc2d76e/golden-state-warriors-at-san-antonio-spurs,0.0,2024-11-24 01:35,Chris Paul - Points
Low Hold,0.3,NBA,player_prop,Chris Paul - Points,10.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Over (10.5),BetRivers,104,10.5,48.87,https://{state}.betrivers.com/?page=sportsbook#event/1021436284,Under (10.5),BetMGM,-105,10.5,51.13,https://sports.{state}.betmgm.com/en/sports/events/golden-state-warriors-at-san-antonio-spurs-16529702,0.0,2024-11-24 01:35,Chris Paul - Points
Low Hold,2.83,NBA,player_prop,Chris Paul - Points,10.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Over (10.5),DraftKings,-105,10.5,49.87,https://sportsbook.draftkings.com/event/gs-warriors-%40-sa-spurs/31414071,Under (10.5),Caesars,-106,10.5,50.13,https://sportsbook.caesars.com/us/{state}/bet/basketball/9e67041c-5ec5-45af-8083-4d63bbc2d76e/golden-state-warriors-at-san-antonio-spurs,0.0,2024-11-24 01:35,Chris Paul - Points
Low Hold,2.56,NBA,player_prop,Chris Paul - Points,10.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Over (10.5),DraftKings,-105,10.5,50.0,https://sportsbook.draftkings.com/event/gs-warriors-%40-sa-spurs/31414071,Under (10.5),BetMGM,-105,10.5,50.0,https://sports.{state}.betmgm.com/en/sports/events/golden-state-warriors-at-san-antonio-spurs-16529702,0.0,2024-11-24 01:35,Chris Paul - Points
Low Hold,1.33,NBA,player_prop,Stephen Curry - Points,23.5,San Antonio Spurs vs Golden State Warriors,2024-11-24 01:40,Over (23.5),FanDuel,-123,23.5,54.52,https://sportsbook.fanduel.com/basketball/nba/golden-state-warriors-%40-san-antonio-spurs-33804632,Under (23.5),BetRivers,117,23.5,45.48,https://{state}.betrivers.com/?page=sportsbook#event/1021436284,0.0,2024-11-24 01:35,Stephen Curry - Points
